Key,Injected Version,Opening Version,Fixed Version, Affected Version List
BOOKKEEPER-610,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-617,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-619,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957]
BOOKKEEPER-620,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-623,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957, org.example.entities.Release@1e730495]
BOOKKEEPER-624,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957]
BOOKKEEPER-626,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957, org.example.entities.Release@1e730495]
BOOKKEEPER-632,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957, org.example.entities.Release@1e730495]
BOOKKEEPER-635,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-636,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957, org.example.entities.Release@1e730495]
BOOKKEEPER-641,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957]
BOOKKEEPER-642,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-646,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957]
BOOKKEEPER-649,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-652,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-654,4.2.0,4.2.2,4.2.3,[org.example.entities.Release@4c15e7fd]
BOOKKEEPER-663,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-664,4.2.1,4.2.2,4.3.0,[org.example.entities.Release@23986957]
BOOKKEEPER-667,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957]
BOOKKEEPER-668,4.2.1,4.2.2,4.2.2,[org.example.entities.Release@23986957, org.example.entities.Release@1e730495]
BOOKKEEPER-673,4.2.1,4.2.2,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-676,4.2.1,4.2.2,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-678,4.2.1,4.2.2,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-683,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd, org.example.entities.Release@23986957]
BOOKKEEPER-686,4.2.0,4.2.2,4.2.2,[org.example.entities.Release@4c15e7fd]
BOOKKEEPER-688,4.2.0,4.2.2,4.2.3,[org.example.entities.Release@4c15e7fd]
BOOKKEEPER-698,4.2.1,4.3.0,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-700,4.2.1,4.3.0,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-708,4.2.2,4.3.0,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-709,4.2.1,4.3.0,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-710,4.2.2,4.3.0,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-711,4.2.2,4.3.0,4.3.0,[org.example.entities.Release@23f7d05d]
BOOKKEEPER-712,4.2.1,4.3.0,4.3.0,[org.example.entities.Release@23986957]
BOOKKEEPER-714,4.2.2,4.3.0,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-719,4.2.1,4.3.0,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-720,4.2.1,4.3.0,4.3.0,[org.example.entities.Release@23986957, org.example.entities.Release@23f7d05d]
BOOKKEEPER-724,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-725,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-726,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-727,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-728,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-729,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-730,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-731,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-739,4.3.0,4.2.3,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-740,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-742,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-743,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-744,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-745,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-746,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-750,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-751,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-755,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-763,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-765,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-766,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-767,4.2.2,4.2.3,4.2.3,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495]
BOOKKEEPER-768,4.2.2,4.2.3,4.3.1,[org.example.entities.Release@23f7d05d]
BOOKKEEPER-769,4.2.2,4.2.3,4.4.0,[org.example.entities.Release@23f7d05d, org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-774,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-777,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-778,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-779,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-780,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-783,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-784,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-785,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-786,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-793,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-794,4.2.3,4.3.1,4.4.0,[org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-795,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-797,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-799,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-800,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-801,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-802,4.2.3,4.3.1,4.3.2,[org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88]
BOOKKEEPER-803,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-804,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-805,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-809,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-813,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-814,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-815,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-821,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-823,4.2.3,4.3.1,4.3.2,[org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88]
BOOKKEEPER-828,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-831,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-833,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-834,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-835,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-838,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-839,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-840,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-847,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-848,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495]
BOOKKEEPER-852,4.3.0,4.3.1,4.5.0,[org.example.entities.Release@1e730495]
BOOKKEEPER-854,4.3.0,4.3.1,4.3.1,[org.example.entities.Release@1e730495, org.example.entities.Release@7d3a22a9]
BOOKKEEPER-858,4.2.3,4.3.2,4.3.2,[org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88]
BOOKKEEPER-863,4.2.3,4.3.2,4.3.2,[org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88]
BOOKKEEPER-872,4.2.3,4.3.2,4.3.2,[org.example.entities.Release@7d3a22a9, org.example.entities.Release@1d082e88]
BOOKKEEPER-883,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-890,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-891,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-893,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-897,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-898,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-899,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-900,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-902,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-903,4.3.2,4.4.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-907,4.3.2,4.4.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-908,4.3.2,4.4.0,4.5.0,[org.example.entities.Release@60704c]
BOOKKEEPER-909,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-910,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-911,4.3.2,4.4.0,4.4.0,[org.example.entities.Release@60704c]
BOOKKEEPER-913,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-914,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-924,4.3.2,4.4.0,4.5.0,[org.example.entities.Release@60704c]
BOOKKEEPER-925,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88, org.example.entities.Release@60704c]
BOOKKEEPER-926,4.3.1,4.4.0,4.4.0,[org.example.entities.Release@1d082e88]
BOOKKEEPER-927,4.3.2,4.4.0,4.5.0,[org.example.entities.Release@60704c]
BOOKKEEPER-933,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-939,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-952,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-955,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-956,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-957,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-958,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-959,4.4.0,4.5.0,4.5.0,[org.example.entities.Release@6b19b79]
BOOKKEEPER-980,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-984,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-986,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-988,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-989,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-999,4.4.0,4.5.0,4.5.0,[org.example.entities.Release@6b19b79]
BOOKKEEPER-1013,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1018,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1021,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1031,4.4.0,4.5.0,4.5.0,[org.example.entities.Release@6b19b79]
BOOKKEEPER-1044,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1047,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1058,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1061,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1072,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1073,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1074,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1075,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1077,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1098,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
BOOKKEEPER-1104,4.3.2,4.5.0,4.5.0,[org.example.entities.Release@60704c, org.example.entities.Release@6b19b79]
